销售订单行号,产品编码,产品名称,母件编码,母件名称,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,24.385536,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,12.216972,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,24.385536,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,24.385536,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,套塑子工序,A0020301,24.385536,半成品
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,套塑子工序,A0020301,24.385536,半成品
5000239563-10,8000203645,成品4,8000203645,成品4,8000203645,成品4,外护子工序,A0020601,5,成品
7000007355-10,8000269602,成品5,8000269602,成品5,8000269602,成品5,外护子工序,A0020601,0.01,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,24,成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,24,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,12,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,24,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,24,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000227010-150,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,48,成品
5000221032-40,8000282876,成品2,8000282876,成品2,8000282876,成品2,外护子工序,A0020601,24,成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284363,成品3,外护子工序,A0020601,24,成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284363,成品3,外护子工序,A0020601,24,成品
5000224096-60,8000284363,成品3,8000284363,成品3,8000284363,成品3,外护子工序,A0020601,24,成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000286138,成品1,外护子工序,A0020601,24,成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000286138,成品1,外护子工序,A0020601,24,成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000286138,成品1,外护子工序,A0020601,24,成品
5000221032-10,8000286138,成品1,8000286138,成品1,8000286138,成品1,外护子工序,A0020601,24,成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,着色子工序,A0020101,49.307699,半成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,着色子工序,A0020101,24.65385,半成品
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,着色子工序,A0020101,24.580621,半成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,着色子工序,A0020101,12.326925,半成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,着色子工序,A0020101,49.307699,半成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,着色子工序,A0020101,49.307699,半成品
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,着色子工序,A0020101,24.65385,半成品
,8000269602,成品5,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.000067,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000225737,"墨,蓝",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001365,光纤，黄,8000225745,"墨,黄",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",,,0.000067,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001365,光纤，黄,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,,,0.011327,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011349,原材料
,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,,,0.011338,原材料
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031594,套管，蓝,套塑子工序,A0020301,5.28392,半成品
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031595,套管，橙,套塑子工序,A0020301,5.28392,半成品
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031596,套管，绿,套塑子工序,A0020301,5.28392,半成品
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031597,套管，棕,套塑子工序,A0020301,5.28392,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030253,套管，紫,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030254,套管，红,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030255,套管，绿,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030244,套管，蓝,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030244,套管，蓝,套塑子工序,A0020301,0.021054,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030245,套管，橙,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030245,套管，橙,套塑子工序,A0020301,0.021054,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030246,套管，绿,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030246,套管，绿,套塑子工序,A0020301,0.021054,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030247,套管，棕,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030247,套管，棕,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030248,套管，灰,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030248,套管，灰,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030249,套管，白,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030249,套管，白,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030250,套管，红,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030250,套管，红,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030251,套管，黑,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030251,套管，黑,套塑子工序,A0020301,0.010527,半成品
7000007355-10,8000269602,成品5,8000270999,缆芯,8000030252,套管，黄,套塑子工序,A0020301,0.01078,半成品
7000007355-10,8000269602,成品5,8000270355,缆芯,8000030252,套管，黄,套塑子工序,A0020301,0.010527,半成品
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,48.867888,半成品
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,套塑子工序,A0020301,24.385536,半成品
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,套塑子工序,A0020301,24.385536,半成品
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,套塑子工序,A0020301,24.385536,半成品
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,套塑子工序,A0020301,24.385536,半成品
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,套塑子工序,A0020301,24.385536,半成品
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,套塑子工序,A0020301,24.385536,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001293,光纤，绿,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001293,光纤，绿,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001293,光纤，绿,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001293,光纤，绿,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001269,光纤，蓝,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001269,光纤，蓝,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001305,光纤，棕,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001305,光纤，棕,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001305,光纤，棕,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001305,光纤，棕,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001269,光纤，蓝,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001269,光纤，蓝,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001317,光纤，灰,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001281,光纤，橙,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001317,光纤，灰,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001281,光纤，橙,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001317,光纤，灰,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001281,光纤，橙,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001317,光纤，灰,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001281,光纤，橙,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031594,套管，蓝,8000001413,光纤，本,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031595,套管，橙,8000001413,光纤，本,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031596,套管，绿,8000001413,光纤，本,着色子工序,A0020101,5.43187,半成品
5000239563-10,8000203645,成品4,8000031597,套管，棕,8000001413,光纤，本,着色子工序,A0020101,5.43187,半成品
7000007355-10,8000269602,成品5,8000030253,套管，紫,8000001305,光纤，棕,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030254,套管，红,8000001305,光纤，棕,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030255,套管，绿,8000001305,光纤，棕,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030253,套管，紫,8000001353,光纤，黑,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001305,光纤，棕,着色子工序,A0020101,0.021581,半成品
7000007355-10,8000269602,成品5,8000030254,套管，红,8000001353,光纤，黑,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001305,光纤，棕,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030255,套管，绿,8000001353,光纤，黑,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001305,光纤，棕,着色子工序,A0020101,0.021602,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030246,套管，绿,8000001305,光纤，棕,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001353,光纤，黑,着色子工序,A0020101,0.021581,半成品
7000007355-10,8000269602,成品5,8000030246,套管，绿,8000001305,光纤，棕,着色子工序,A0020101,0.021602,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001353,光纤，黑,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030247,套管，棕,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001353,光纤，黑,着色子工序,A0020101,0.021602,半成品
7000007355-10,8000269602,成品5,8000030247,套管，棕,8000001305,光纤，棕,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030246,套管，绿,8000001353,光纤，黑,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030248,套管，灰,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030246,套管，绿,8000001353,光纤，黑,着色子工序,A0020101,0.021602,半成品
7000007355-10,8000269602,成品5,8000030248,套管，灰,8000001305,光纤，棕,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030247,套管，棕,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030249,套管，白,8000001305,光纤，棕,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030247,套管，棕,8000001353,光纤，黑,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030249,套管，白,8000001305,光纤，棕,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030248,套管，灰,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030248,套管，灰,8000001353,光纤，黑,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001305,光纤，棕,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030249,套管，白,8000001353,光纤，黑,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030249,套管，白,8000001353,光纤，黑,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001305,光纤，棕,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030252,套管，黄,8000001305,光纤，棕,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001353,光纤，黑,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030252,套管，黄,8000001305,光纤，棕,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001353,光纤，黑,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030252,套管，黄,8000001353,光纤，黑,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030252,套管，黄,8000001353,光纤，黑,着色子工序,A0020101,0.010791,半成品
7000007355-10,8000269602,成品5,8000030253,套管，紫,8000001293,光纤，绿,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030254,套管，红,8000001293,光纤，绿,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030255,套管，绿,8000001293,光纤，绿,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001293,光纤，绿,着色子工序,A0020101,0.01105,半成品
7000007355-10,8000269602,成品5,8000030244,套管，蓝,8000001293,光纤，绿,着色子工序,A0020101,0.021581,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001293,光纤，绿,着色子工序,A0020101,0.011061,半成品
7000007355-10,8000269602,成品5,8000030253,套管，紫,8000001365,光纤，黄,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030245,套管，橙,8000001293,光纤，绿,着色子工序,A0020101,0.021602,半成品
7000007355-10,8000269602,成品5,8000030254,套管，红,8000001365,光纤，黄,着色子工序,A0020101,0.010801,半成品
7000007355-10,8000269602,成品5,8000030246,套管，绿,8000001293,光纤，绿,着色子工序,A0020101,0.011061,半成品
