销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,480,540,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,480,540,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,540,600,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,540,600,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,540,600,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,600,660,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,600,660,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,600,660,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,660,720,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,660,720,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,660,720,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,720,780,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,720,780,HT07
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,720,780,HT07
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,780,840,HT07
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,19.26,原材料,0,0,0,780,840,HT07
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,780,840,HT07
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,780,840,HT07
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,780,840,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,20.16,半成品,0,0,0,880,900,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,6.42,原材料,0,0,0,880,900,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,4.16,原材料,0,0,0,880,900,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,880,900,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,880,900,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,900,960,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,19.26,原材料,0,0,0,900,960,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,12.48,原材料,0,0,0,900,960,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,900,960,HT07
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,900,960,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,20.16,半成品,0,0,0,1000,1020,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,6.44,原材料,0,0,0,1000,1020,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,4.16,原材料,0,0,0,1000,1020,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,756.1,原材料,0,0,0,1000,1020,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,1000,1020,HT07
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,360,420,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,19.32,原材料,0,0,0,360,420,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,12.48,原材料,0,0,0,360,420,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,2268.3,原材料,0,0,0,360,420,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,360,420,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,20.16,半成品,0,0,0,460,480,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,6.42,原材料,0,0,0,460,480,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,4.16,原材料,0,0,0,460,480,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,460,480,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,460,480,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,480,540,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,480,540,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,480,540,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,540,600,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,540,600,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,540,600,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,600,660,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,600,660,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,600,660,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,660,720,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,660,720,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,660,720,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,720,780,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,720,780,HT06
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,720,780,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,780,840,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,19.26,原材料,0,0,0,780,840,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,780,840,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,780,840,HT06
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,780,840,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,20.16,半成品,0,0,0,880,900,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,6.42,原材料,0,0,0,880,900,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,4.16,原材料,0,0,0,880,900,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,880,900,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,880,900,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,900,960,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,19.26,原材料,0,0,0,900,960,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,12.48,原材料,0,0,0,900,960,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,900,960,HT06
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,900,960,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,20.16,半成品,0,0,0,1000,1020,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,6.44,原材料,0,0,0,1000,1020,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,4.16,原材料,0,0,0,1000,1020,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,756.1,原材料,0,0,0,1000,1020,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,1000,1020,HT06
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,360,420,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,19.32,原材料,0,0,0,360,420,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,12.48,原材料,0,0,0,360,420,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,2268.3,原材料,0,0,0,360,420,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,360,420,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,20.16,半成品,0,0,0,460,480,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,6.42,原材料,0,0,0,460,480,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,4.16,原材料,0,0,0,460,480,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,460,480,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,460,480,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,480,540,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,480,540,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,480,540,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,540,600,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,540,600,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,540,600,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,600,660,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,600,660,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,600,660,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,660,720,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,660,720,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,660,720,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,720,780,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,720,780,HT09
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,720,780,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,780,840,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,19.26,原材料,0,0,0,780,840,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,780,840,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,780,840,HT09
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,780,840,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,20.16,半成品,0,0,0,880,900,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,6.42,原材料,0,0,0,880,900,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,4.16,原材料,0,0,0,880,900,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,880,900,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,880,900,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,900,960,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,19.26,原材料,0,0,0,900,960,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,12.48,原材料,0,0,0,900,960,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,900,960,HT09
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,900,960,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,20.16,半成品,0,0,0,1000,1020,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,6.44,原材料,0,0,0,1000,1020,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,4.16,原材料,0,0,0,1000,1020,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,756.1,原材料,0,0,0,1000,1020,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,1000,1020,HT09
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,360,420,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,19.32,原材料,0,0,0,360,420,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,12.48,原材料,0,0,0,360,420,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,2268.3,原材料,0,0,0,360,420,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,360,420,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,20.16,半成品,0,0,0,460,480,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,6.42,原材料,0,0,0,460,480,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,4.16,原材料,0,0,0,460,480,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,460,480,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,460,480,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,480,540,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,480,540,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,480,540,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,540,600,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,540,600,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,540,600,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,600,660,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,600,660,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,600,660,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,660,720,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,660,720,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,660,720,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,720,780,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,720,780,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,720,780,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,780,840,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,19.26,原材料,0,0,0,780,840,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,780,840,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,780,840,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,780,840,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,20.16,半成品,0,0,0,880,900,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,6.42,原材料,0,0,0,880,900,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,4.16,原材料,0,0,0,880,900,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,880,900,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,880,900,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,900,960,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,19.26,原材料,0,0,0,900,960,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,12.48,原材料,0,0,0,900,960,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,900,960,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,900,960,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,20.16,半成品,0,0,0,1000,1020,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,6.44,原材料,0,0,0,1000,1020,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,4.16,原材料,0,0,0,1000,1020,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,756.1,原材料,0,0,0,1000,1020,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,1000,1020,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,360,420,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,19.32,原材料,0,0,0,360,420,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,12.48,原材料,0,0,0,360,420,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,2268.3,原材料,0,0,0,360,420,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,360,420,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,20.16,半成品,0,0,0,460,480,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,6.42,原材料,0,0,0,460,480,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,4.16,原材料,0,0,0,460,480,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,460,480,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,460,480,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,480,540,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,480,540,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,480,540,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,540,600,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,540,600,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,540,600,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,600,660,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,600,660,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,600,660,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,660,720,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,660,720,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,660,720,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.540000000000006,半成品,0,0,0,720,780,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,1684.8,原材料,0,0,0,720,780,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,720,780,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,780,840,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,19.26,原材料,0,0,0,780,840,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,12.48,原材料,0,0,0,780,840,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,780,840,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,780,840,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,20.16,半成品,0,0,0,880,900,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,6.42,原材料,0,0,0,880,900,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,4.16,原材料,0,0,0,880,900,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,662.88,原材料,0,0,0,880,900,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,880,900,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,900,960,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,19.26,原材料,0,0,0,900,960,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,12.48,原材料,0,0,0,900,960,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,1988.6399999999999,原材料,0,0,0,900,960,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,10.5,原材料,0,0,0,900,960,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,20.16,半成品,0,0,0,1000,1020,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,6.44,原材料,0,0,0,1000,1020,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,4.16,原材料,0,0,0,1000,1020,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,756.1,原材料,0,0,0,1000,1020,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,3.5,原材料,0,0,0,1000,1020,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,60.480000000000004,半成品,0,0,0,360,420,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,19.32,原材料,0,0,0,360,420,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,12.48,原材料,0,0,0,360,420,HT03
