销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,290,320,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,290,320,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,320,350,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,320,350,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,320,350,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,350,380,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,350,380,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,350,380,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,380,410,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,380,410,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,380,410,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,410,440,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,410,440,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,410,440,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,440,470,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,440,470,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,440,470,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,470,500,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,470,500,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,470,500,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,500,530,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,500,530,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,500,530,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,530,560,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,530,560,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,530,560,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,560,590,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,560,590,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,560,590,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,590,620,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,590,620,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,590,620,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,20.17999999997687,半成品,0,0,0,620,639.999999999977,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,561.5999999993562,原材料,0,0,0,620,639.999999999977,HT19
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,4.1599999999952315,原材料,0,0,0,620,639.999999999977,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,640,670,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,640,670,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,640,670,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,640,670,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,640,670,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,670,700,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,670,700,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,670,700,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,670,700,HT19
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,670,700,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,740,770,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,740,770,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,740,770,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,740,770,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,740,770,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,770,800,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,770,800,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,770,800,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,770,800,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,770,800,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,800,830,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,800,830,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,800,830,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,800,830,HT19
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,800,830,HT19
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,190,220,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,190,220,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,190,220,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,190,220,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,190,220,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,220,250,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,220,250,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,220,250,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,220,250,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,220,250,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,290,320,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,290,320,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,290,320,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,290,320,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,290,320,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,320,350,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,320,350,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,320,350,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,350,380,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,350,380,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,350,380,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,380,410,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,380,410,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,380,410,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,410,440,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,410,440,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,410,440,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,440,470,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,440,470,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,440,470,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,470,500,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,470,500,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,470,500,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,500,530,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,500,530,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,500,530,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,530,560,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,530,560,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,530,560,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,560,590,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,560,590,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,560,590,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,590,620,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,590,620,HT08
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,590,620,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,620,650,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,620,650,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,620,650,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,620,650,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,620,650,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,650,680,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,650,680,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,650,680,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,650,680,HT08
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,650,680,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,720,750,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,720,750,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,720,750,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,720,750,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,720,750,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,750,780,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,750,780,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,750,780,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,750,780,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,750,780,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,780,810,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,780,810,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,780,810,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,780,810,HT08
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,780,810,HT08
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,190,220,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,190,220,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,190,220,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,190,220,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,190,220,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,220,250,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,220,250,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,220,250,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,220,250,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,220,250,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,290,320,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,290,320,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,290,320,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,290,320,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,290,320,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,320,350,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,320,350,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,320,350,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,350,380,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,350,380,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,350,380,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,380,410,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,380,410,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,380,410,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,410,440,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,410,440,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,410,440,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,440,470,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,440,470,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,440,470,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,470,500,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,470,500,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,470,500,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,500,530,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,500,530,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,500,530,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,530,560,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,530,560,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,530,560,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,560,590,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,560,590,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,560,590,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,590,620,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000283700,缆料,外护子工序,842.4,原材料,0,0,0,590,620,HT03
5000227010-150,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,590,620,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,620,650,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,620,650,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,620,650,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,620,650,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,620,650,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,650,680,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,650,680,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,650,680,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,650,680,HT03
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,650,680,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,720,750,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,720,750,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,720,750,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,720,750,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,720,750,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,750,780,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,750,780,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,750,780,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,750,780,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,750,780,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000066422,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,780,810,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000283379,纱,外护子工序,9.63,原材料,0,0,0,780,810,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000272510,绳,外护子工序,6.24,原材料,0,0,0,780,810,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,780,810,HT03
5000221032-10,8000286138,成品1,8000286138,成品1,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,780,810,HT03
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,190,220,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,190,220,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,190,220,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,190,220,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,190,220,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000284390,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,220,250,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000283379,纱,外护子工序,9.66,原材料,0,0,0,220,250,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000272510,绳,外护子工序,6.24,原材料,0,0,0,220,250,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000224416,缆料,外护子工序,1134.15,原材料,0,0,0,220,250,HT13
5000224096-60,8000284363,成品3,8000284363,成品3,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,220,250,HT13
5000221032-40,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.240000000000002,半成品,0,0,0,290,320,HT13
5000221032-40,8000282876,成品2,8000282876,成品2,8000283379,纱,外护子工序,9.63,原材料,0,0,0,290,320,HT13
5000221032-40,8000282876,成品2,8000282876,成品2,8000272510,绳,外护子工序,6.24,原材料,0,0,0,290,320,HT13
5000221032-40,8000282876,成品2,8000282876,成品2,8000224416,缆料,外护子工序,994.3199999999999,原材料,0,0,0,290,320,HT13
5000221032-40,8000282876,成品2,8000282876,成品2,8000239089,"扎纱,淡黄",外护子工序,5.25,原材料,0,0,0,290,320,HT13
5000227010-150,8000282876,成品2,8000282876,成品2,8000066442,缆芯,外护子工序,30.270000000000003,半成品,0,0,0,320,350,HT13
